l_code	y	y_est	y_deviation_perc	ranking
frp	0.389	-41.31374504425061	-1.0094157525439378	104
ext	0.378	-40.11983982532368	-1.0094217724110006	105
rue	0.414	-40.74806892434334	-1.010159990667746	106
dsb	0.432	-41.8193256415641	-1.0103301522292039	107
szl	0.404	-39.05949982179021	-1.0103431944045178	108
ksh	0.424	-39.331650425741834	-1.0107801222529553	109
bug	0.366	-32.47028552800686	-1.0112718442122817	110
sc	0.381	-33.48338491173474	-1.0113787778925085	111
xh	0.171	-12.893767386455725	-1.0132622215737834	112
mi	0.554	-40.97715527513814	-1.0135197281578043	113
ace	0.463	-33.764611625587634	-1.0137125818337305	114
bcl	0.526	-38.298183202488254	-1.0137343329634976	115
se	0.546	-38.906534201542776	-1.014033632427181	116
lo	0.524	-36.59611683137366	-1.0143184590434682	117
sa	0.603	-41.872982672018516	-1.0144006937533723	118
hsb	0.635	-41.75615200876696	-1.0152073399834993	119
pam	0.590	-38.298183202488254	-1.015405430510387	120
gn	0.483	-31.07584888104491	-1.0155426164494774	121
os	0.612	-39.00579995042503	-1.015689974331454	122
vls	0.504	-30.836104371229	-1.0163444770432886	123
so	0.654	-39.38175057183905	-1.0166066767094823	124
bpy	0.712	-41.78076478761774	-1.0170413347773617	125
min	0.429	-24.475317886548062	-1.0175278622320072	126
diq	0.658	-36.981296184041106	-1.0177927781850966	127
co	0.688	-38.38179467162932	-1.0179251649352539	128
sah	0.706	-39.17735121081239	-1.0180206159472354	129
wa	0.658	-35.479892867156664	-1.0185457155257958	130
nap	0.725	-37.09446248639599	-1.0195446962000296	131
gd	0.812	-41.33445192190299	-1.0196446296550439	132
bo	0.682	-33.825855973816246	-1.020162091405105	133
km	0.655	-31.919183741097065	-1.0205205748778803	134
new	0.893	-41.392309169737864	-1.021574056096703	135
ia	0.936	-41.891511735325984	-1.0223434285664772	136
ht	0.884	-38.43385046107189	-1.0230005578258512	137
ce	0.864	-36.29224674710034	-1.0238067377316349	138
tg	0.868	-36.2122771685212	-1.0239697712452764	139
yi	0.888	-36.3045208891894	-1.0244597636396415	140
mzn	0.678	-26.77241505322699	-1.0253245737693835	141
ky	1.000	-38.42720365050792	-1.0260232310707518	142
tk	0.552	-20.700560959489913	-1.0266659440331225	143
cv	0.825	-30.861461874230617	-1.026732369430914	144
vec	0.953	-35.46205755538474	-1.0268737931664458	145
pms	0.755	-28.042035141697234	-1.0269238661240156	146
li	0.871	-31.46303545967236	-1.027683279355433	147
ba	0.925	-30.861461874230617	-1.0299726566346612	148
ilo	0.809	-26.889360921296664	-1.0300862486976872	149
am	0.982	-31.358430315971763	-1.0313153429589823	150
scn	1.200	-37.83646472776474	-1.031715436646475	151
mt	1.300	-38.76254776205633	-1.033537527202289	152
as	0.691	-20.48502048278275	-1.0337319652953616	153
ast	1.300	-37.18912126255206	-1.034956459197358	154
ga	1.400	-36.043723678262985	-1.0388417138167192	155
fy	1.400	-33.73860815514325	-1.041495487708392	156
ne	1.200	-25.774321959807637	-1.0465579657874715	157
mg	1.700	-34.86992559340105	-1.0487526133500473	158
tt	1.500	-30.01290173784472	-1.0499785063471079	159
ig	0.602	-11.163362754144515	-1.053926403115092	160
lb	1.900	-33.993606841020856	-1.0558928627046196	161
qu	0.991	-16.65820047545312	-1.0594902193343332	162
sco	1.600	-26.666605683312824	-1.06000013721286	163
br	2.400	-36.78030917397904	-1.0652523062992065	164
mn	2.000	-29.759173940659814	-1.06720616654172	165
als	1.700	-23.6901585554675	-1.0717597561037704	166
cy	2.700	-37.40164515879144	-1.072189337889736	167
is	3.000	-38.685751030711586	-1.0775479322507757	168
war	3.200	-37.36047178211634	-1.08565202331122	169
si	0.872	-8.916343861076022	-1.097797933052659	170
yo	1.100	-10.862048591464724	-1.101270031222689	171
zu	0.296	-2.9162267487123543	-1.1015010235849105	172
oc	2.500	-23.414064828205532	-1.1067734294896288	173
ku	1.900	-16.241969530999047	-1.1169808868544977	174
lmo	0.942	-6.919210838587581	-1.1361426934335608	175
eo	7.300	-41.88833007104913	-1.1742728819128874	176
mk	6.400	-36.5333899659914	-1.1751822101906695	177
my	1.300	-7.19126877610357	-1.1807747757002036	178
sq	5.900	-28.675202571896623	-1.205752687717099	179
lv	7.500	-34.99229729635681	-1.2143328840767724	180
ka	7.700	-34.77548235845077	-1.2214203650903157	181
eu	7.500	-33.85565876812181	-1.2215286977981339	182
ckb	1.300	-5.814691571127007	-1.2235716175308733	183
nn	5.300	-21.96362732183935	-1.241308046359446	184
hy	6.500	-26.797044737079773	-1.2425640612155182	185
bs	6.600	-24.04956264063593	-1.2744332651126116	186
af	5.400	-16.882021827047915	-1.3198669007374617	187
et	12.400	-35.89988748331847	-1.3454049822791752	188
gl	6.600	-16.47409785864903	-1.4006289179917035	189
sl	13.400	-28.273776034698137	-1.4739374034637345	190
ceb	2.500	-4.384286832370776	-1.5702181667361714	191
lt	16.500	-26.086420138227723	-1.6325130053326278	192
ps	0.556	-0.8041850734808449	-1.6913831384526978	193
sk	19.100	-10.146788187088369	-2.8823690460301967	194
uz	3.000	-1.5528632644264988	-2.931915107224818	195
hr	26.100	-11.730442800930163	-3.224979946872117	196
bg	31.000	-10.305488309185542	-4.008105882024913	197
